"oldfwhm","newfwhm"
8.1384740201026,3.84213011282993
7.95771394749619,4.05820579002074
6.30499752091377,3.89896239213405
7.72524744839125,4.07485994715125
7.56935076525133,4.16041221901463
6.89590424173103,4.00575837168388
7.64843667621274,3.86037384654219
7.72904904375996,4.03760063397837
7.94865608658236,4.12774311847465
8.03989704447844,4.08275401648832
8.82005477766809,4.37586688843865
8.20731199392559,3.81424889150067
8.38882004674262,4.29852035179893
6.91423041989739,3.94028139991946
6.63931383498953,3.86392900364541
7.03929499744178,3.99606154127802
7.42526822188641,4.12158094372138
7.00919163622132,4.32113997104134
7.13303427196677,3.91100870920935
7.97669981809927,4.10913477470274
7.55301639429761,4.01182216290744
6.91914264632688,3.92571601054232
6.78931371413763,4.03467580423629
7.71978664159731,4.02140532532965
7.89410385436357,4.11449320201248
7.28531045035276,3.58342157381189
7.87341112583819,4.03823419546575
7.71932217391726,3.97150421697187
8.2733622736371,4.22371542663363
8.02407008529614,4.09020071498665
7.59009311198401,4.71047433922669
7.62513953652159,4.25771513153272
6.85869964246629,4.16541092702714
7.436899488615,3.75466484201412
7.5505067014932,4.20499593721348
7.89206264299564,3.88150522768574
7.74496853173198,3.95299722895836
7.76287739561646,4.36624368815473
7.9974354334739,4.01797635075374
8.14519629997845,4.12297976227885
7.38730182005325,4.08209477616665
7.96407319065272,4.01502298137944
7.63522523933707,4.23134623155602
7.54341242166012,4.21478410227523
7.88587072555301,3.97144788210803
6.62972014852402,3.99083762956785
7.73823971968854,4.08784079473794
7.72522140717504,3.90921083032183
8.23148446365759,4.18992757268956
6.817964794845,3.70057490249809
7.81644136124726,4.36125560794355
7.52601534934822,3.97832541361672
8.11277499318446,4.42276866620304
8.04183627959713,4.21030917727627
7.44532213615441,3.9759713539565
8.2220024134745,4.29067157368638
7.40309629445399,4.0746504819723
8.06394319239518,4.16870101191743
8.01607869237882,4.05426916586403
7.62031276478792,4.04949362791834
7.87156632096504,4.08744095015356
7.88209680075141,4.06813850571938
8.02705033150558,4.26322313636747
8.19098998900626,4.40150942263298
7.21087396319324,4.04124399127792
7.67871520527587,3.70494938276848
8.3087139011977,4.91930089996839
7.83417547965525,4.05575717964827
7.36694237527126,4.1052985258975
7.05505771986251,3.95983852406473
6.94853166846324,3.86382327627646
7.28257513596381,4.06352647075431
6.65025521485429,4.12530183787192
8.00546933484735,4.30199414315369
8.46175245299722,3.94616408905649
7.83898171983672,4.28661959428626
7.19714969736765,4.13123958636714
8.08625027041085,3.98343811546547
6.39508879435973,3.8785788726746
7.77062911314601,3.85394549381897
8.1336667977473,4.11906974185623
8.47382806181229,4.25511199217984
6.8256306473948,4.06702225857822
7.51521914116445,3.98899343707865
7.78925386821609,4.00450077855564
8.15453694599883,4.046124763782
7.42647517842737,4.19072865639295
7.75973125482275,4.07940825922085
8.35652191417861,4.32638166524246
7.86725934617507,4.06789844705548
7.27779762032388,4.10978732676937
7.77821897541093,4.19478902940734
8.33631623630345,4.01634786070367
7.98304747421674,3.95653786355152
6.89482543907776,3.89803721164349
7.65932810830148,4.17991888281472
7.65461968953171,4.10469265045781
7.50436340970775,4.10252908483599
8.19085845718783,4.14311473994498
8.12203169661943,4.59890578270861
7.36432587734253,3.9419201008644
7.16850695443454,3.98486632954334
7.96954554677647,4.15347926145642
8.26813926531976,4.06820701112484
6.71898654996323,3.77029496763443
7.67164236799796,4.05418609997804
7.76584697125656,4.59387688383817
7.00858671408868,3.84824796757128
8.11090042841689,4.07461686144406
6.65322429393786,3.82242194335767
7.78102377269169,4.14942167851595
7.43550403102159,4.02195724197607
8.0984606061031,4.11594652892911
8.16594529937544,4.1250855123556
7.08227895780995,4.11529017465447
7.37807785329273,3.85899279560635
7.77545049161118,3.99700715069844
8.35496111657247,4.90654602280733
6.43225223724258,3.83504811917116
7.96774853616908,3.97033772536265
7.69165875539464,4.0384365989333
7.43399208086171,3.9531275270816
7.51752695095588,4.09172152241974
8.33180676834577,4.13504282957079
6.30560103890221,3.99778464248854
6.62524728464857,3.79965815809465
8.29253803017305,4.20951185433765
8.0884418496407,4.80300099176559
7.45555304842249,4.08958696779368
7.25641582468405,3.85456081955821
7.14266451780272,3.82509959985354
8.1595292656002,4.2623903827559
7.68913155882256,4.03716770515481
8.03455996393073,4.13752026623363
7.69467233193259,4.24928891164697
7.8922823108539,4.10353132355133
7.81457994222552,4.2016961257765
7.90670519475381,4.18743680558428
7.98639619328231,4.01869111146046
7.21081699679757,4.08001853376038
7.20730980464595,4.39953033275537
8.06421455637924,4.01176666343966
7.57553154205638,4.18051715626915
7.75168957485194,4.08462197804079
7.95315495725547,4.24741964105444
8.0401320137466,4.21524632479025
7.41413202302661,4.52046368968381
7.85100732869128,4.20815233072452
7.79973313911704,4.06839703906997
7.83618731454606,4.37711942852101
7.8624119201029,4.2192646763169
7.7564915073694,4.04439704944896
7.73095345749342,4.05195062800021
6.99394807342896,3.87331482905005
7.25991791535624,4.22250763672832
7.81460143441347,4.12521061063937
6.50462510654946,3.9579363881504
8.12216064332842,4.09692178347095
7.86115462936907,4.00166731850088
7.67548339497209,3.90014283774275
7.98786817777347,4.0522856077088
6.67241486856159,3.70885186786871
7.90226067141581,4.19731776047322
7.80530092231109,4.04915590322653
7.41698660273498,4.15436767568982
3.88809346211199,3.88809346211199
8.10008438918036,4.10747909350529
7.68057707948025,3.95424654563602
7.6696672987928,4.13579907144585
7.70018368176183,3.83970211707306
7.62466388616486,4.01106877796625
7.7151009722677,4.04921658667456
8.68585690161158,4.36146090623092
8.23705088123144,4.11040246337042
7.01025244734404,3.64125173856265
8.07423282927805,4.09793803218334
7.71898962563668,4.13431856330813
8.1250761795283,4.67046160481719
7.72340238406557,4.19208710142218
6.94144094558332,4.06079797449866
7.54919546616185,4.23936289701165
7.56489016697461,4.02647183087653
8.12925806061034,4.01168791283428
7.48615875376214,3.67163737477293
8.04561458912794,4.1402462003228
7.96976859658989,4.0869100677443
3.51073897674141,3.85899494113311
7.4493442130696,4.24923456864914
7.55240033193281,3.98777037152063
8.09906697968093,4.33982324989944
7.2704082981905,4.23765789317392
8.21034086772583,4.27299798433133
7.45179375234697,3.92366192510957
7.90157490100945,4.03641241762415
7.65473662940937,3.99455033079576
8.89036559666603,4.2762403415661
7.66740006139486,3.92157286528061
7.56414757512506,4.2085803381478
6.88164609679881,3.96382325537841
7.31488625156299,3.71289349011889
6.97449991138408,3.82086991274751
6.84216235061567,3.73740676940725
7.79459076547871,3.73022285568049
8.08406884509831,4.74469757821934
7.69632967712682,3.90701025367453
7.66886341904607,4.02732395353076
6.70872008201756,4.13655423452326
8.10573820049788,4.19891393399515
7.59690309565182,4.05498960984189
6.92127999536563,4.08648618906153
7.40440684384686,3.80346583290758
7.81485076682167,4.67683002733895
7.31127949988761,4.06010807747243
7.10907789671437,4.12079107583443
7.54633309154635,4.04614111624677
8.34215283723754,3.9338423976177
6.97947545509927,3.95267908650203
6.57201369023554,3.79819352355247
7.67725839045857,4.09500535642791
8.14762034074508,4.6693013002438
7.5372329186857,4.34455814357866
7.33418329063254,3.7308649087178
7.50805901012271,3.86583559700626
8.13777785220045,4.06133088979571
5.93806554953144,4.21759616832051
7.5700628805073,4.00490979398074
7.32460585815314,3.85238249234198
7.73301183645482,4.25766310918058
8.14809304014363,4.29818461054981
7.9811498845652,3.94451438695551
8.12792828198394,4.28076591916661
7.66975019025741,3.94577499857245
7.5522592424503,3.92905722342208
7.82418086159599,4.08689618969087
7.48086179648465,4.01153436800951
7.30934316594902,3.93077507335045
7.92660753154542,4.69847153396841
7.84104700223024,4.07521841372251
6.47885143687971,4.4198426432845
7.30008833145476,3.89326974529323
8.04367654082888,4.08817704990274
8.41346195294191,4.14841876208391
7.99671332922143,4.47000035735417
6.52776411426376,3.97101962760606
8.58715542861227,4.3410384735101
7.92813874910764,3.94155318451406
8.07027747697034,4.1395560864029
7.17281957880936,4.10062156692755
7.57042613831963,3.86648546727956
7.68146380428176,4.0271556416474
8.16856443769525,4.87515841630227
6.38432596818026,3.75101594080019
8.09831429989483,4.31387373144327
7.96297697563546,4.04209826232267
7.72261157596817,3.98840732163215
8.12289328549772,4.30627355449026
8.21426072503425,4.17055218134124
8.13750606095273,4.04100882630674
6.83381303173072,4.19285493268261
6.86839334521143,3.88178096389297
7.44693093614827,4.07099034512063
7.32806359638402,3.96293421511137
7.93655687660165,4.01555602877094
7.90042087996489,4.22309195231806
8.37279285924656,4.389720324018
6.11614462259713,3.91178130065403
8.83091430917231,4.25462539494206
7.91054360673186,4.52247715490319
7.60597616399201,4.09532753225854
6.96044846476453,3.87063685435177
6.8208605926575,3.86758691796172
7.90444175275134,4.14635883105575
6.45827727135633,4.1410174597203
7.47795802446279,3.87686571189038
6.28820143010826,3.73277313572786
7.26380703282769,3.89769733586848
7.53251702460235,4.02607926239307
7.86285151312206,4.14158730354583
7.55080504927901,4.08497596743864
8.30835163557228,4.14714464142981
7.11130996517568,4.10588643283322
8.72228943507677,4.30259711084024
7.36271081725398,4.11054528771747
7.22987263328025,3.82546881599814
8.15324183323286,4.15534419985815
7.38796096474319,3.9741268571674
6.60704680168138,3.68398069631791
7.25320067281439,3.90624580425109
7.56641901146471,4.08040196022081
7.6425302406747,4.1314045002501
7.64861361690231,4.15305760120254
8.53578502940415,4.1799531599441
7.26157868343645,3.77686913032132
7.89758798821281,4.17312865928031
8.00988109577792,4.20985837484857
7.8904621698317,4.21248209961822
7.55868451587502,3.86881410539173
7.99038194771123,4.156235274574
7.91944464677954,3.97941353628518
7.26644940612871,4.0003120268659
8.17721128172827,4.04229423104471
6.77220663127704,3.84129688194502
8.22679735981829,4.30956466997447
7.80733121709992,3.90500896307052
7.6525830957839,4.1052149775475
7.78469661456478,4.07456235402386
8.05296028270339,4.11725051787702
7.92566507760665,4.07310912108645
7.19251100499641,3.95199207918968
7.84185639232667,4.12575337493477
7.82167150841344,4.19672230864739
7.50236767866913,4.01813524673963
7.52460890824819,4.30106778723483
7.63738814545377,4.13204443603365
6.77560493462933,3.69463295478891
7.54585900771926,4.20250435147233
7.19608337037005,3.85861849421777
7.90724391216419,4.1451222656489
6.60980462157214,4.12244263387273
7.97403144784679,3.74869164944758
7.00767330029309,3.56193648094137
7.90807916183739,4.63948608965101
7.89150775306205,3.97751721641884
7.9238813633088,3.99479474361164
7.33651841798039,4.26820253043021
7.88501426980896,4.01504975891629
7.03848616627452,3.85181089460311
7.2304298906339,3.94779217484153
7.41160223262817,3.83732262933808
7.93276391625524,4.14178959145966
8.09023614083772,4.13357919052732
6.44410942027401,4.10033494532934
8.01254873146397,4.30731821336413
7.73150265994156,4.12180485968202
7.68842481961359,3.65413794248328
8.11591002075093,4.01588456968087
8.11722776297417,4.24504638424266
7.83058755023581,3.87210315775264
7.64054921747017,3.85475554646382
6.50423493513215,3.90722906113845
8.00974642369247,4.09803892009561
6.54628945011454,3.89009335287277
6.87905316486952,3.86359229014484
7.47780008568018,3.73652544605592
6.72932487361875,3.75754647029586
7.49222129548606,3.95758391437441
7.35465705335092,3.86576773659584
8.08900116623107,3.9763753503256
7.88912489516661,4.45584750910632
6.13175468075998,3.77971770757005
8.59858061437865,4.07601649821274
7.33010393669307,3.99711285086802
7.52691176418005,4.04156691356493
8.03427327777456,3.92070946869395
7.13996099675534,3.95055975751047
8.51270471729186,4.27648572575825
7.24703110925994,3.88519826792012
7.52081027526511,4.10380858428102
7.59475435044617,3.77751825204352
7.47844833841353,3.88107390597767
8.05898412251686,4.62814535005221
7.38188130879481,3.96900204736959
7.53280458396896,4.0100638678497
7.31420853222101,3.92368990498505
7.86156900083823,4.11065391251082
8.1715957417555,4.19134966775823
7.77696056337146,4.17873549791176
8.61934523633928,4.22425910230436
7.25634121845938,3.95492049550124
8.23718273660622,3.99977570950511
7.12282039093278,4.09027386852574
7.37364195229691,3.94100243448038
8.13050546418497,3.92133874555396
7.7269489944092,3.91236378517956
8.35317353548677,4.07164057806171
7.29674816768462,3.95349302181245
8.16131854339925,4.09459019090111
7.22474898875299,4.22682701438696
8.33667390451986,4.2284366988609
8.39885979715736,3.98614070988494
8.14411749288114,4.42956107377201
6.73579658323483,3.90994363062318
8.20414617388033,3.9929481550396
6.98883905522495,3.83225047946908
7.81662898486925,3.66476359736948
7.46600170046133,3.93114376892812
8.00274904617483,4.74774475473871
6.31320653474186,4.16994786176598
6.47421909478594,3.88406466469715
7.78071942230747,4.1286367172808
7.84605713579508,4.01036199711927
7.6662843044824,4.11117902369611
7.30105209104067,4.22455539751227
8.08096376846187,4.24894474394206
6.54233502169158,3.83383140757617
7.93352118301014,4.53141422732388
7.23913967884433,3.98040524292577
6.60395405743612,3.81377737194436
7.40073884300021,4.04498644399192
7.93410055410133,3.91171326488916
6.27681697519363,4.00491072338992
8.02838519910124,4.14436449884956
7.20819233972352,3.64217722708907
7.84145640289916,3.87343266806851
7.4897747223506,3.96337035355475
8.54086726858459,4.34048152362928
7.53863834802122,3.8685438984652
9.02535500338517,4.37191097723467
7.87033948206961,4.07829560329521
7.05034967196644,3.94040008827838
6.75187543467436,3.56499717929976
7.60115814892348,3.79520156231683
6.71987392794785,3.70931338299207
7.775484116837,4.18247213624297
7.96303262736404,4.1769760870725
6.94039490221437,3.85844460614001
6.12965786431063,3.80842677787443
7.90388943942428,4.28363965788619
6.73074445659814,3.79881830207836
7.0192975262631,3.90934527391373
8.50208856871741,4.80630718731342
7.17427713565636,4.02297528512862
8.44708643696147,4.23994916206939
7.23971761855035,3.93712964860604
7.4530242440998,4.13413818757744
7.56649083597845,4.2506339765821
8.13097883064093,4.8783032219893
7.53102509734179,3.81145782054005
7.56095589535264,4.07509543576086
7.52893594284371,4.27180559366341
7.92203881409966,4.62479921893873
7.72277287057779,4.01361669953221
7.52538178714843,3.80040125983356
8.11171375767922,3.93017820367341
7.95639509589975,4.38979526270782
7.59613059657685,3.74598656664832
7.68276373904326,3.96675527233763
6.98203441565663,3.81518925860574
4.08441975664111,4.08441975664111
7.40680277999646,4.13633768243866
8.10667997335787,3.92053348992984
7.95109609068671,3.99474416220593
7.87165800895829,3.8116584876163
6.65882208358727,3.83237784098979
7.94111185257299,4.22457568014999
7.95875619520971,4.15115437085163
8.15150172617389,4.1656239984655
7.82223752188323,4.09271436501422
7.13483176574408,4.04189858471387
8.13306079365661,4.04203547166712
7.55266670365725,3.95125334531492
7.05288514646503,3.85916262365611
7.53778646621348,3.77669981217398
6.81152082728031,4.20612604918877
7.34019844680109,4.00493955439427
4.06406288542082,4.06406288542082
7.59042190962647,4.04304863417797
8.2382329244543,4.83339241617398
8.52077522553082,4.06387919056368
7.80087472348935,4.20190681733201
6.6007104690748,3.81921421385579
6.69670458076977,4.1365643032269
7.34388146488408,4.09658879303001
7.57581731102162,3.97953791343894
7.6838347481235,3.87888964024466
7.81977147635245,4.08728241018598
7.49257938138855,3.97993620405813
7.25178366525068,3.94440518553923
6.72608277733992,3.91266660094363
7.81881300442422,4.28414933632209
7.26037025025432,3.87834007652994
7.62738391050556,4.08277729561834
7.14089306011028,3.46772000039425
8.07569235869253,4.08330913462642
8.0492388429545,4.02807777742355
8.16506812316501,3.96590522221192
7.14025971213356,4.09711788114084
7.58225348506921,4.14781861749658
7.21745216439366,4.06435369214669
7.7818894684788,4.04499013555483
7.20529893480549,4.14604677980657
8.38737564107064,4.25974432097124
7.27188307691591,4.2782379266887
8.10553623856258,4.19246085383352
7.43619092249628,3.90224039390437
7.77789579888788,4.01303677579494
7.6724964205267,4.06429162892821
8.18631520609208,4.03037548159001
8.57955633561936,5.08716081442423
7.11683153918382,4.03243836461949
7.67449544869753,4.10742511684755
7.63434399425586,3.98137496819372
7.40484687949965,4.09287665009223
6.79825531668971,4.28700244096642
7.84453661750613,4.28692572312131
7.85421165733163,3.73106494491549
7.94950690992897,3.94499392082967
8.10129257234509,4.12570220177797
7.92224393983637,3.99368396722258
7.02390544584974,3.77561038985274
8.34216954422111,4.05909338298714
12.2527203169306,3.79104546952906
7.899320324759,4.04684778464961
7.51232216599817,3.97675614710765
7.94754287180672,4.13305584837869
7.92960650416001,4.64477086584027
7.74413755940423,4.16170172379509
8.15434976789129,3.9355782249031
8.40617162809968,4.160749161876
7.79378628602981,3.90509095549407
7.88793468227051,4.02951837036867
8.1056908999475,4.36112313784324
7.45321308432945,3.9805757939941
7.84401611237255,4.11728941815175
7.60040896655503,4.14741690716877
7.98536648086266,4.03141982462471
7.115465129822,4.0014358516721
7.2264730500444,3.75613188708894
7.52187000200773,4.20958650365188
7.4904636773892,3.87064201315104
7.08498304138195,4.22154345480563
6.29314807131305,3.85841498995106
8.38665091125072,3.99082736409308
7.58487749841788,4.16448667403261
7.40636262214167,3.97940040518416
7.30288566506322,3.86960710076411
7.02887581430493,4.08337902174048
7.06188713040878,3.89686947467675
7.58100214039499,3.97550431905393
7.6778835762397,3.9891691416202
7.88019001172384,3.82849000049157
8.06754911928358,4.00539065898282
7.72796848522424,4.00158560541196
8.05458809189573,4.15370627783572
7.23137879537724,4.04434144287356
8.07164772537988,3.92449791515713
7.93483503814913,4.05192288211351
7.30320711010613,3.65971891452768
7.28544866205077,4.13087738400096
6.91502802961455,4.16727357244149
7.46276791491385,4.66115482732913
7.78583256319398,3.96464294408514
7.2512815600382,4.132775767273
8.1729483444444,4.18694866337037
7.82201899900125,4.04147693844189
8.37881275041295,4.34182984151042
8.05471884840829,4.27310916386247
7.23625982347062,4.10377431011971
7.83972302865884,3.94714446801864
7.82947447055532,3.99349015981833
6.5958841860204,4.04777937708188
7.59559337198519,4.14003459637373
7.4843373598083,4.04792335014731
8.10306506426873,3.92871062544695
7.52834942960723,4.05316709995856
8.07047588845369,4.09134891281158
7.55099977683277,4.05007811575696
8.07107623230598,4.18172343167896
6.97624881742678,4.0172473549123
7.66171538348457,3.91366132473715
7.15057997962019,4.20923591855883
6.33122644565378,3.72536499629526
7.5980206794692,3.96875396763408
8.10305164176819,4.17663821861401
8.19532241276123,4.49770437825579
7.53480763746784,4.02736205558683
7.2168820638222,3.84915488005703
7.66952670887438,3.90961500986545
8.2530001862763,4.25440301221716
6.97902596243417,3.91339376120504
7.146130031958,4.00553082727965
7.56801135297871,4.21131695059271
8.20402173120122,3.99553363319492
7.58253605201445,3.91572490314959
6.90021364594781,3.88642507191834
6.70454203598126,3.90425898561001
7.51828797721498,4.15926192381016
7.47862550903219,4.18714012650486
7.92216295027516,4.36635212734627
7.77562452273768,4.26682916395504
8.35726993002457,4.25809841745837
8.39723709368617,4.1467325029989
7.74994816992186,4.09891246798574
7.08820303115214,4.23136344413488
8.4098726276639,4.06720798702392
7.51740086213185,3.97492613716535
7.28004661843863,4.05297336484759
7.27323363510485,3.97753988524359
7.48530110454203,3.79352761618214
7.00066714700215,4.00127515360046
7.60481637371778,4.20056632452063
8.11849428588007,3.98790467763292
6.51443482223929,3.94722356843418
6.75656326085352,3.88275680573294
7.89651993779724,4.20568796910021
7.65743057348337,3.99293377711899
7.20861004728193,3.77087170400835
7.78017384788613,4.0951321917558
7.77927054056341,4.15226023315722
7.40729657008433,4.16677051058122
7.3360523477242,4.0447482273545
7.71927576696795,4.12022756607462
7.27996277554749,3.85347761980478
7.04522841712005,3.7753852817577
7.77848609287304,4.1438056720933
7.2187564729923,4.22310241197159
7.67240475539889,4.2711220231159
7.8457990200601,4.10393536928361
7.05747493816674,3.97812764957356
8.07509136580165,4.36407401983253
7.81133354769154,4.11591425863797
7.79678974647636,4.11305173959388
7.39489680263119,4.09482374877151
7.57607788707506,4.24674608149218
7.28866766060974,3.92405831624862
7.41606564707267,3.81186026146942
8.07228966787958,4.05563830243389
7.98998927101328,3.97196182515552
7.8856942034354,4.39695179434982
8.16647547404439,4.23393083903162
7.51423040075911,4.01665479951557
7.38229233286926,3.92339208966315
7.87644042434807,3.88782178068044
7.20440280675343,3.88948521566795
7.63781463244742,4.04198536256863
7.71560262541582,4.01648523224117
7.01855544652041,3.88333967491199
6.50896361572397,3.78517293521733
8.06371273154358,4.00388189480832
7.37605197539573,3.98529283468863
6.81807956382979,4.11599783972941
8.05531004735151,4.26569781768731
8.01066912942097,3.90833426955191
7.63321190063297,4.15961649948445
8.35587708937191,4.10902863029968
6.96405110839856,3.78235567521146
8.03900428668663,4.17133354907155
7.15805072425588,3.88120306015389
8.37194811770821,4.29312768183491
7.43438099600968,3.94702214211933
7.96518366836047,4.21392958589684
7.88420490629803,4.1554948584588
8.14935181427922,4.71679557489279
8.14559910053196,4.17042488809478
7.60934384496711,4.2338056033314
8.43317829152009,4.03283319829101
6.88536194631614,4.2918838239869
7.88000453819853,4.22508637297553
7.95419138821215,4.10919310756513
6.67128655664724,3.72828854546434
7.61756679472717,3.91376269850694
6.82690340353229,4.43666466458361
6.659061210436,4.0907339644235
7.93766252649061,4.05183155850785
8.1905707302871,4.10452034610064
7.51857079229017,4.02628925718917
7.58675193840043,4.02535664562467
7.64711755848655,4.67630397123169
8.15025320321236,3.85162116669079
7.05640971827362,3.81572817193865
7.04138736668274,3.92574064934408
7.87800380657738,4.05243721630258
6.88607203603024,3.71500702818191
7.71247116149628,4.00456450065471
7.58482542141994,3.69119023339625
6.55304556126217,3.94571107857617
7.49316393447175,4.22629415945772
7.52291724755033,4.24364635918358
8.29322768118782,4.38682370834138
8.68340382138987,4.32499842589268
6.39589813270949,3.70734768325602
8.11704519336257,4.14324189123228
7.96899990919703,3.92199779045527
7.47795583667479,4.22487456643817
7.84904003628204,4.16941060507377
7.59503795931598,4.09362979705518
7.26603806157297,4.02833478681483
7.48454622330366,3.86883587494934
7.97042832339985,4.15440602064045
8.40028136715054,3.90585142247442
8.1029092904559,4.3153201460467
6.4407504929671,4.06556368824819
7.72519997925961,4.07977475960751
7.55803270569727,3.99327004945187
7.57861679478367,4.29950428448963
6.81017029914603,4.17027306972672
8.04993572134162,3.95686246530929
7.79663097645221,4.0495765527772
7.80538208597175,4.01352822512375
7.95285143829783,4.20671469821597
7.51297069194878,4.02059262467932
8.11015703588478,3.95526424854008
7.94758543962579,4.23328963456823
7.20986969547073,4.10806407734557
7.13524269122505,3.92707907351025
7.83548868971691,4.17232054272556
7.76385875043154,4.02117618070995
7.56170145049146,3.90070856782187
8.11222627423315,4.06856154277378
8.05961023202422,4.22866054403733
7.92546186296514,4.96592404771676
7.9996322231133,4.24449634778488
7.53987382195853,4.11556233862011
8.37259404702196,4.19343150899703
7.10761785985073,3.84459680296723
6.74165440462352,3.92692788957344
8.25893601116686,4.03910789667391
7.19282065659736,4.09158960868064
7.80455401505666,4.15758008689996
6.97056982335691,3.7888199246263
7.42283447048249,3.85359692185732
8.32824756441403,4.10909721291346
8.16440154619847,4.14926537665537
6.0950620821909,3.76463613522511
7.09749157531842,4.44132077124082
7.7391733536403,4.0660545302632
7.73151472837045,4.07269894382167
7.50120163727643,4.13588488429281
7.44984012279646,3.79274110315136
7.38587139382126,4.66564234206932
7.70543947214686,4.67197209660909
6.74289193674315,3.82685868241319
7.71215317737509,4.37586237105059
7.94406465651022,3.84009542804176
7.06663860525307,3.90916522199785
7.32672921895892,3.87518993730554
8.51785573411642,4.38601092961447
7.68182484589988,4.00790720720576
8.1568345275521,4.05504441896898
7.84266043398276,4.07498153932949
8.1837508026265,4.22314338234361
7.83384469991415,4.03134791489634
6.11657839542193,3.93680862391265
7.79272534263026,4.2034019945926
7.22259821320472,3.91513179681199
7.11694330758918,4.0145543558101
7.25574201053919,3.85263013366365
6.99848538662636,3.90502642023734
8.47347492396642,4.06311970333762
