"oldfwhm","newfwhm"
7.67863063158931,3.84692625791279
8.17753014245673,4.32386364615154
8.54653716248422,4.24476526289038
7.87405712976286,4.88450624609029
7.62703939499459,3.71000462089372
7.64191403055255,3.97463472392547
7.83525301344708,4.79336492143704
7.04229711630734,3.662042391723
7.33480165093546,3.91553235551375
7.84698484589155,4.27344875074402
7.86437825126322,4.04446580242875
8.06773537798093,4.06361744341698
7.64406384473796,4.06679220959617
7.99744419149356,3.78289269550231
7.54901353386776,4.08160843478184
7.37963471549602,4.07279780249026
8.01521287907912,4.17060465162894
7.61584371703508,4.11921681932893
7.27335660759254,4.03417199992156
8.32699913234407,4.09798958474127
6.99824767669934,4.1533254312326
7.58929051253264,3.8266622855896
7.31962484733572,4.1477161891907
8.61906565859353,4.16958562397511
7.09132176705385,4.21847697875281
8.02563164024696,3.7896747124845
7.00225835273809,3.93492292264964
8.14310753820684,4.05618577141669
7.87917334363969,4.04929732907559
6.85406501747925,4.05366362665534
7.79207568686664,4.03361887873099
7.40057481841809,3.88261093212781
8.38390709011456,3.9637836305658
7.88806362131553,4.08456326274227
6.85610865702443,3.9193897404701
7.44291114796868,4.10459311636228
8.01306584223851,4.37179889652208
8.22718669523878,3.92210866078178
7.55094559472437,4.19411395052701
7.95025821462888,4.17879121930365
8.21110107254659,4.19558372691484
7.62199405061911,4.14866555845666
7.66407979922233,4.10847909709078
7.84960310465342,4.04995445288732
8.27271300470613,4.10579341147413
8.09481529915163,4.10889954633177
7.81880561564351,4.0662913882549
6.86385290737978,3.86579755944502
7.42459494875543,3.9339703987101
7.6384113563021,3.97543302891143
7.28530682480693,3.91320116147142
8.25787768389267,4.71592749378925
7.77096895156027,4.1302513673283
7.54618152853652,4.09419389997163
7.07597328609005,3.86275353682159
7.22494539499946,4.04471799266581
7.98613116347629,4.13231689764331
8.3363034588639,4.27094142741014
6.83953456572238,3.69087636561392
6.18308860233509,3.55785681987016
7.89592310951873,3.73086950034668
7.35328411214784,3.79572148225504
7.22602622312334,3.96441857563686
8.09958621386325,3.89884556283184
7.04208629578668,3.77255906531036
7.41004191883124,3.97400111565311
8.01202602863435,4.00190127907625
7.77436392928997,4.07247210770794
7.67978360711345,3.9568648616016
8.07862031971344,4.23058177810133
7.77314882415238,4.10120021150379
6.83246771588377,3.96991140062492
7.52687660886145,3.99591634988295
6.66346628904947,4.27501130723096
8.29905799499378,4.40862564466093
7.83319738442786,3.94974490560432
6.85272760319878,3.88512505083729
7.60445382480464,4.18972318816879
8.01023121989537,3.95214821632009
7.94747413282264,4.03987229486357
8.33504461015508,4.346697831107
8.07570860522562,4.34344950259811
8.16279536329609,4.23682240692773
8.33966497087683,4.38769558312766
7.97102389606676,4.08412801435067
7.40991184989728,4.03319704791294
7.8534827730495,4.00745633897867
7.48245146461977,3.94266141337712
7.42585152889024,4.21836480722984
7.87356727033486,4.26657857901322
7.88850103570716,4.63861272637399
8.03740824769326,4.06819937459293
8.2252883697083,4.15572204405353
7.79083886000918,4.29051388926469
6.35624399212105,4.00988637268779
7.3142178415322,3.99736695300661
7.81634882354875,3.86359061022327
6.90030914652807,4.12935612824794
7.58322639707015,3.93883525646939
6.34745918112789,3.93276473958624
7.96172126128259,3.95948953153672
7.50062262859098,4.0176071041368
8.01616627876887,4.19837995921492
7.54594222465425,4.80455241387573
7.97397927735828,4.05967831722744
7.69004128718525,4.28973244885772
7.70275155357683,4.56938602554685
7.03485775554198,3.87986705418101
7.7083521904268,4.04158713268837
7.82764646650756,4.08486340195495
7.51260170034875,3.87707837266614
8.1730666045936,3.94899452810532
7.79215916487721,3.9160559181418
8.59325729650387,4.42282370067838
7.59633993681593,3.83569383532283
7.06970159957962,4.05684238922497
7.18348538914866,4.47620984132142
7.41203510803732,4.51695542850349
7.56064144120609,3.8529215717893
7.14290096290586,3.9873219970542
8.20342687970059,3.81450126582317
7.01664714524716,3.89470908191288
7.57988066005926,4.41886139180945
6.29688527427615,3.76658736725066
8.4987975434232,4.07612488825004
6.78266081942277,3.8865821477814
7.67513345276948,4.17987115746434
7.95312560025882,4.13804432236353
7.59312112333333,4.31354831958396
7.00706665081449,4.15784528793236
8.04520054350061,4.20612564887669
7.50458951826112,3.7783124946746
6.82593456427577,4.00759998827704
8.10247519309988,4.23724307659895
7.46347811775557,4.69542525449536
7.68925496617682,4.1896337215069
8.27216589161039,4.69545717439855
7.28628458369711,3.99473231824426
7.32468123415734,4.58109683572752
7.87914166802374,3.95424092214923
7.4488395735552,3.84100725507515
7.54916102308402,4.04801505072363
7.68038847136494,4.21201893144663
8.16623585971077,4.0954271769963
8.17977267825534,4.16165417234974
8.23872829322819,4.23197447075149
7.30573404931764,3.98462179273334
6.50208909261174,3.86830143048016
8.09617639945319,4.09120507979944
8.02071540254796,3.92143659586341
8.20064429825294,4.01871141867562
7.31541781662647,3.98118610997658
8.22929208702053,4.29008445512491
8.23896090261102,4.06333691501758
7.53041332943275,3.94105920517598
7.90095681080624,3.96540661385123
7.74621944673055,4.02257713802117
7.03446805370503,3.88183589465239
7.69663062529801,4.59192727727093
8.25667946520969,4.08902057568204
7.68462829799726,4.05894615026204
7.03815452353082,3.85868134740972
7.49006628623984,4.12672489493891
8.42410921279305,4.24301224158751
7.81931386047853,4.25442915367854
7.71067626459247,4.29070977209608
7.63041176273638,4.08859950449965
7.67165750043342,4.07647226006537
7.86830484480722,4.13443558743679
7.83238249404459,4.07856338023769
7.09596715658382,4.02290702911309
7.69972612118084,4.02794175617622
7.43214703061568,3.85044591337699
7.48885844632907,3.90647012162951
8.34495649804498,3.99124844095665
7.8602580564627,4.10074260713429
8.0910553108411,4.0162040681513
7.29975884889201,4.07619144741567
7.43871466283522,4.01033934941782
6.32183777381032,3.86553535989247
7.50098461145967,4.14676711503485
7.998831081473,4.22205726010052
8.0244661643536,4.08444455293725
6.89410061831978,4.02861933687442
7.64777592586272,3.78633479989857
7.80005482319797,4.48136728815349
7.12268813441201,3.87896745092964
6.22167001329246,4.00294646673889
7.43607739834558,3.95044981966609
7.47398403069775,3.94583235751067
7.05734841654082,3.90564949351915
8.09589620760415,4.09707751141256
8.09954610561617,3.88541519082528
7.42031444624871,3.75761643597919
6.66231954908556,3.79011849540998
6.89038312246952,3.9783890402817
7.65350487214915,4.206882246484
6.53891102648968,3.60159567595665
7.80970726392088,4.04160273564975
6.9545546749235,3.92398743688267
7.792852224513,3.95520116499833
7.82951555063628,4.18082874939412
7.72033999002148,4.06291218396757
7.52967464956662,4.10071602280528
7.97423832785551,3.90115589252296
6.55549683094132,3.93352628299392
7.88759175203115,4.19317758015673
7.69287118479728,4.02603445497674
7.51813392775525,3.96535912094982
6.68888388319827,4.14593317589525
7.26869693378071,4.00100914554794
7.3752345038706,4.01869903878708
7.96906705921065,4.11254215207681
7.81345271278754,4.54140477504264
7.72165281973209,4.18975698903233
7.17159984733278,4.72800574077033
6.79065044178498,3.87377316009617
8.21910124947647,4.13318921194416
6.39418039387703,4.00261499337861
7.70235763364009,4.20726027518671
7.61875862237736,3.91825756049976
7.78483344563394,4.16316092853636
6.55396533083266,4.03772309222442
7.78766604972785,3.6763441484878
7.3755871365769,4.05839968299414
8.46271846080384,4.07079318428913
8.02442059047384,4.1826994637464
8.90888023514888,4.82023530607403
7.50236590192071,4.04019672602878
6.81039674750287,3.76238301067134
6.90136814891408,3.9022141995255
7.53032526447368,3.87789972848253
6.93099786186129,3.93071270994564
6.35364179638147,3.8347062759658
8.37794176560543,4.00328986811328
8.18246967001966,4.11394057542893
7.60089237131863,4.04177127231268
7.92206226716889,4.21147850578664
8.38512640806153,4.11932339131717
6.77428238000412,4.03992371926789
7.67941523482306,4.26161502392066
7.24073270800872,4.02452923846501
7.55348659655721,4.12652911163403
7.40207387043103,4.10361223542016
7.9359714383511,4.13440249966939
9.69574404690904,4.09174861474412
7.66160325122189,4.17044938844847
7.33950061981701,3.80498042232915
7.63104050673211,4.01871102364871
7.87491118188532,4.0416882473112
7.72768252419751,4.1073720181947
7.80999216892072,4.12314944826883
6.77799821888232,3.85455030251553
6.7535995156645,4.22751434352493
7.99482138036843,4.12331333491901
7.09727824357706,3.92788781760476
7.21404336423541,3.92535468004684
8.14131485972274,4.23932381617036
6.88192106767133,3.91437946783984
7.95397170648211,4.10746658006314
7.77678444026346,4.11653698791826
7.98763864063433,4.17760925434596
7.34920111462965,4.67574673870992
7.57076573440392,3.95163310818077
6.74375646552259,3.70094639905918
7.52968913222077,3.79832295819424
7.28430411605437,4.12026250722455
8.25354137858299,4.11760245707715
8.08504093299155,3.82988405051647
8.08094644668306,4.27659075627141
8.20995954965245,4.21394901781501
6.43637148828308,3.67575274224042
7.7235684438797,3.6786257656973
6.65912714863334,3.94229340649927
6.08661080981206,4.31667611252998
7.69231239249549,3.9666731746992
7.90027679712367,4.1111681836483
7.48260918924759,3.93598066884917
8.24081262939574,4.12417579917613
6.95982979863324,3.77586527801915
8.13422121187366,4.18308560819038
8.20362395922382,4.08069909900176
8.03499980921363,4.27592726148158
7.9471915002525,4.20557058112425
7.6763659408046,3.93438210462348
7.36903102587561,3.98036225907179
7.45515444878526,4.52961049014752
7.4483295562862,3.8830390367575
7.3407719766894,3.96758478437173
7.47239265545095,3.94548943713344
6.96562533247447,3.8755946224513
8.17985801474199,4.51167426559592
7.23478801837244,4.19881789293451
7.32133334678856,3.82591112801365
7.67239176557158,4.35269988303315
6.34972304706057,4.27027049116194
7.9258176406503,3.91243472667892
7.38764481276219,3.9665601454715
6.68191025569712,4.0202864696075
7.73963730184632,4.04079977004973
7.84499979471985,3.85497664401899
7.27491830690741,4.02583015612742
8.3732549557466,4.36822989613625
7.37060411923086,3.93546572655482
7.86404736242145,4.23945695434528
7.55975922307768,4.15789797564755
7.71232951722737,4.12802085567427
7.56240460356778,3.73092284420018
8.45898116771955,4.39410463021553
8.22525959576321,3.9954380401788
7.98213656984953,4.15178784094033
8.15273753268235,4.07901371752509
7.9617694809349,3.91705346997835
8.13348139566002,4.22847734897242
7.70208741581678,3.68980149231464
7.59591748977772,4.17651064566607
8.18947046448682,4.14502836688385
7.81064047791263,4.05534297142903
7.80790185349845,4.10168279982875
7.7709171064138,4.00059890459812
7.65998752530453,4.0175029090266
7.07482226264296,4.44663341187825
6.54156164217752,3.86631944778133
7.99866600440181,4.05011918288249
6.80424422305815,4.1542951122728
6.98767464761313,3.76438267892305
8.31641931375907,3.99264725751748
8.00867290557375,4.15776733675489
7.58975503968185,4.01508473719523
6.78651187930913,4.22216866709686
7.78314272925793,4.01038098533434
7.65698389235221,4.15887281959262
7.64439783890226,4.08891368103542
7.74622004764494,4.27802817613084
7.47283159191653,3.95848487262983
7.55952159764904,3.98089737408987
8.04206049083098,4.12003542176112
8.13312238872236,3.94031606099952
6.74411443452474,4.06819016075564
7.11484155373463,4.0191741262528
8.02675885166633,4.26036073011103
7.23470428990583,3.96462930386155
7.90214543897461,3.81845276392247
7.71199256169949,4.01462303762011
7.84335361058931,4.16059123541741
7.86083202687392,4.07396999583713
7.24380684829882,4.01647204077693
7.78712432511086,4.29941453887869
8.04437477904243,3.94295748269979
7.87149087819433,3.72338772195243
7.8545051847214,4.18238412652358
7.95618001908273,4.08664400911247
6.29477753484948,4.10461971505517
7.69617622719523,4.02845281146397
8.67588112753262,4.42652258205453
6.97212274147146,3.94261480343667
7.4262624668414,3.84023359945899
7.98341561444929,4.20927142254032
7.86565525915959,4.08895869405864
8.07326225851143,4.06428828884865
8.11091936904123,4.04449948785557
7.86990656526178,4.78954508350246
6.66893054327994,3.7923606852601
7.13330572223676,4.00738727728721
7.63066498027171,4.07483418860569
7.22131376776559,4.10136910881418
7.34019232646047,4.3432637152219
7.27308292693583,3.80678862752664
6.83400546987981,3.94400079115636
7.82481335297987,3.88926439417238
7.31544300559419,4.1760987798631
8.24532564922213,3.98986161152201
7.33404440755769,3.75815052579158
7.64571137590762,4.20883187333589
7.96655475851457,4.12070312808461
7.60183204198705,3.99684215982253
7.49572115178757,4.09240979005293
7.65064799251442,3.81893893695653
6.95987965744501,3.91661024349385
8.06011825563809,3.96510186519658
6.7316536564748,3.9309270648512
7.16199543434432,3.97633351782697
8.37442991837851,4.13083346470645
8.2240450305314,4.13646013767386
7.04932403948541,4.06779975793881
7.18032571496906,4.09519318116624
7.59972009813171,4.05326538251211
8.16128063736206,4.63564721588592
8.03786316238747,3.96091675516893
8.08075960741949,4.19074959233903
6.96291195102941,4.03068925301435
7.41958060463667,3.9801261248727
8.03999094440516,4.02996997926093
6.75233600365262,4.14217024616385
7.21514999854366,3.7678287606606
7.91047808188328,4.46067735719981
7.77559904339814,3.95516374269966
7.68919481535946,3.93354685870454
6.59989131959476,4.16657961921966
7.78461072883539,4.14491642863468
8.24896928132864,3.95101509445964
7.80376089843303,4.18473163220669
7.78758416101036,3.97100603695296
8.3804402598706,4.98739977900377
8.04169285864735,3.88613456524276
8.00248468949882,4.31333508988261
6.79018092670059,3.7803930915159
7.47954373831567,3.92817813077817
7.77452561536352,3.85004784371465
7.55295600507431,4.21904557253416
7.48558502551163,3.97275071341649
6.80460690195272,4.42339753716948
7.55692362607892,3.88938865528336
7.0799013280486,3.55577306758278
7.51121995987712,3.93638162809224
7.05986681299384,3.97188843165947
7.54748531657341,3.86960561778576
8.44816431434179,4.24573410293751
7.07116489427194,3.93777678400642
7.4451158201115,3.99520720188351
8.01842377828276,4.09115302271712
7.03713551646502,4.21185012982963
7.71884262322265,4.10116148713967
7.66277573125972,3.80971140461707
7.54898095046901,3.96705185318846
8.12198360166455,4.18526700788401
8.23118090870251,4.11352310941567
7.74125474434651,4.03436685366188
7.97085471133812,3.89748711059285
7.05507214562031,4.02681851265772
8.41112151377983,3.98635886305143
7.01800364943445,3.9021995063512
7.94381250836565,4.23555605363727
7.982457648825,4.1327006805544
7.43725909500921,4.20725660171372
7.35486621687759,3.86890425126847
6.83958345266265,4.01482134742727
8.02552363649704,4.10195589960822
8.04481143491759,4.03541504296273
7.82386850907815,4.0955731244055
7.15119558038243,4.03188017596782
7.89418620158235,3.99852463176664
8.24938438404513,4.30622983913175
7.45372108810214,4.05879067947457
7.60482461722656,4.15190837020291
7.62516974830683,3.98005522639021
6.87948435631974,3.86705113436219
7.69307187195218,3.90241419555908
6.72700282315194,3.72026294568582
7.71943213510497,3.96815613837969
7.92093579039627,4.1405388222526
7.56644728410901,4.0416994323603
7.70132359719907,4.08735202033042
7.31790599600491,3.90435191028737
8.15441022278552,4.14249966360815
8.02035554461109,4.11595744034847
7.38425098120599,3.83046517704772
7.82384560192669,3.98626959440411
7.70837840839302,4.06119648898067
7.86662022834695,4.25955981018579
7.51602648350052,4.08855352346106
8.2800320806401,4.69515139539907
7.86778300838403,4.2248776418431
7.79579126436284,4.12206179912743
7.81380898828121,4.24529622039591
7.54017649187444,3.93057863076315
8.30705277387656,4.21648737523259
8.21451592443758,4.22664065722362
7.95606786428427,4.04357922363166
7.36856169998216,4.05992107965455
7.3970567281155,4.02377404856472
7.77232482782992,4.07963158603892
7.87374644091419,4.3949453580054
8.03517976840094,4.27376132222498
8.26290203134766,4.1793982169354
7.81984743636044,3.73500561677631
8.20540747508521,3.92338681024239
8.05655398242737,4.24004812914413
8.17190574096154,4.24125076984969
7.82920401316559,3.8464649413266
7.05641844967218,3.92743651453703
8.37924966795479,4.12263122285815
7.66348007966918,4.04941522942351
7.74764453790103,3.71231844156957
7.06529970305539,3.79386758835519
7.83600704434097,4.04537823205275
7.82758145998014,4.18811940927459
7.94720137431445,4.08476673038655
8.03142055365005,4.01087683396218
7.2792005792361,4.39746024067575
7.81719087548205,3.96486638387032
7.56416536511565,4.07396135026476
7.47700211348868,4.12796517375097
6.53006392853444,3.66753176976651
6.74939712602313,3.99389737699336
7.33339942823234,3.84890082217461
8.15873716948938,4.2454296608665
7.97591777546316,4.02054886949966
8.28935106143307,4.24334901391772
8.06325515934595,4.13196514716986
7.79913730814373,4.25683124029278
8.31237800085766,3.93628254110171
7.32266889381809,3.80345798253448
7.27895614856226,3.85646011967041
7.51132533211631,3.74144327440067
7.66083853498042,3.91109412715955
8.63499718806879,4.40473306406737
7.65791526849596,4.0992006692174
8.03485116404458,3.88341251379845
7.7109898928222,3.90118228478089
7.90185544126238,4.06875425056317
7.86872378587961,4.13912985978667
7.72350528030861,4.10036051699434
7.52883817951464,3.95271128792399
8.41427882500952,4.23774734230132
7.0584512329374,3.85009603790696
7.38255603794244,3.80239043803551
7.90271634081513,3.95674104363526
8.21962535535055,4.34780590103374
7.14899658641049,4.06497818139931
8.48638152991261,4.2112311467976
7.68377468601045,4.03502080427699
7.01067022488622,4.18122307720253
7.36432887993311,3.95976174934388
7.94237813875362,3.76799062325228
7.99426456099108,4.21022604584928
6.97334971869569,4.55468781402018
7.84968568685375,3.96347044664414
7.41522360282473,3.98487210515618
8.27937418754953,4.1669862375034
6.92053271742076,4.00929613701116
9.37681741495375,4.11403836256185
7.94568149308836,4.13380520527145
7.13800199957964,3.84826284822293
7.57406065747198,4.75829448801265
8.07451835394583,3.9884728188045
7.31354693373465,4.51660002646161
7.93062829469924,3.76265779628954
7.78620022263607,4.18836907873748
7.93774728008868,4.14396029118605
7.15303073822192,3.83346083761939
7.88527732101785,4.01603819440165
8.0369026285312,4.13747228668014
7.74446544771771,3.96179037224173
6.84596210466972,3.91816507840835
7.92505913654715,4.11140760929315
8.07185765916022,3.95577512726904
7.36037825662121,4.08199920180842
6.35543490196565,3.9096804113085
8.00465846432531,4.13948022109127
8.21105831532022,4.20123456363061
7.83341087809348,4.11014446144989
8.06025732419624,4.27887151140019
7.03312974887605,4.04516459730546
7.18214092014328,3.91304306637644
7.59225017977347,3.85593386906414
8.60613605473239,4.21687853007797
7.87512131713579,3.90622712907028
7.59312817762774,3.98594092250885
7.94429763755578,4.04540473428044
8.37172560817524,4.23104876186427
7.54857309944142,3.94556963374399
7.57122221302997,3.94997653769469
7.44029264199482,3.80237081010522
7.87943320409158,4.12322847862948
6.39443649426238,4.00446574862794
8.02688046992387,3.79494856583205
7.83197139787184,3.96099811403093
7.23449452186142,4.15123728733804
7.038860637291,3.96302645269436
7.66870839919449,4.0387711909979
6.75830585371044,4.09352790995361
6.55051608920032,3.85738631827291
6.23902511207122,4.37647163771619
7.27388781031643,4.08269200696213
8.39952488348387,4.16873579295227
6.82667009949468,3.99607848883627
7.69298443064191,3.89047754607714
7.85388845618653,4.06842686212468
8.16116589323425,4.13640707665062
8.2700735322289,4.059770532956
7.88729028861277,3.86176116106979
6.78598287507516,3.85553853165362
7.9088083398073,4.08414868518778
7.09491495281323,3.81247923220854
6.99660363075484,4.1837160898574
7.99535335036194,4.21708071544774
7.3245992978404,3.8720501393648
7.87738496452303,3.96667306147129
6.1611128157505,3.74319620031032
7.75266678264234,4.24910950459522
7.32319233704625,4.05084532886621
8.12769028119663,4.2886686635408
7.74082561209949,4.07388380286654
8.04673566888736,4.00054388847188
6.51500568450949,4.07732242867795
7.85360204048448,4.39604380414561
7.84890795967999,4.21177458025578
7.63985975303163,3.97408680993672
8.25724705005337,4.12616705905562
7.85463375491163,4.28512929771829
7.82841563439421,4.21569958545622
7.83061528985697,4.20044417105273
7.95447009749528,4.13110040727265
8.49709112319067,4.10956655582236
8.42598830827539,4.29245063470673
7.64107061141936,4.19829883274153
7.90940834990015,3.96679870417993
7.55376652976737,3.86893607327538
8.67590049872199,4.04085209892759
11.0658354928447,4.43505345506388
7.96153885378946,4.16799611709837
7.72726746248284,4.22215703010342
8.16148301427577,4.06393317232364
7.82415554305843,4.63083026893075
7.80209629160516,3.98071137727012
8.14113789109934,4.19400946527828
7.09388627644528,3.91490129610099
6.90710354753435,3.94089735030209
7.81104170050759,4.5858126209128
8.30695842457013,4.22311363297569
6.65868039968926,3.63511016381857
7.97083092159459,4.23136189321653
8.00067485393814,4.16768676404223
8.31602782401702,4.23297248440674
7.25778942031773,4.07140791548956
7.73262794659647,4.1178833286151
6.868117552704,4.19909561966146
7.89648507299407,4.65855166408229
8.13752485767136,4.22100033914998
6.9859869097922,3.99499667470275
8.4577177869004,3.97959185342992
7.91581302404377,4.57600332401043
7.28526181292003,4.03734215393255
6.44348173204851,4.18767261079142
7.85059093956773,4.14098142619676
7.32670594341642,4.10351171289287
7.72875676412017,3.96070563444072
7.65368954797436,4.10127428309501
7.37722825821831,3.89582824671841
7.73114914028591,4.13573442118837
8.37323716187377,4.30154454728545
7.99294753143751,4.84446586283223
7.23118746946929,4.18253704740427
7.85946020715562,4.30398347961007
7.878308406369,4.17473412290293
8.12944099283955,4.13567682415206
6.84273384936671,3.94516855845192
8.32435356345085,4.20253517291326
7.64869149664879,4.0741693463977
8.3208843981565,4.20580088055589
7.57827558149572,4.0378751995066
8.20794986192598,4.05953720753716
7.53403010278244,4.03525281076237
7.74583619057244,4.00774130241855
7.95312824215476,3.88812932032206
7.67086917746398,3.93259922535845
7.69319468017805,4.22594620826465
6.02594766212984,3.7174103542944
8.33695832205336,4.11844874313802
7.45252749852548,4.1130697097195
8.30471051478587,4.15506822827743
7.67327242432346,4.12057661460969
6.86952563736303,4.12750268687306
7.74604878794521,3.96940970044515
8.79832153044881,4.76764321966131
7.05301673322191,3.9792779555406
6.82888991395534,3.91673185319546
7.54953685072095,3.69113579530594
7.82807859685755,4.14619985064098
7.8375783308771,3.79670458293438
7.63297948082779,3.89335979908174
7.57093040812948,4.14886922703681
6.71871441667395,3.76435797461835
7.82770079055708,4.09843290347374
7.82605434701309,4.05011108247314
7.49023235772494,3.84532924651947
7.63477314185208,3.81942365552223
8.03112794950284,3.96148685409615
7.24309014216318,3.9587333469758
7.87264643100526,4.16060025061733
6.93660279328695,3.96912057642197
7.62922485029115,3.9699028149381
7.73089579240511,4.10170697037802
6.87872780051809,3.88451738678487
3.60727917340558,3.60727917340558
7.87000294545527,3.90720592668641
7.30357482526744,4.09243828185731
7.87973738070957,3.9690386441369
7.34072995567567,3.93299790026055
7.76992148068963,4.09475066208194
7.76480742165051,4.06633589825908
7.70389749622327,4.02581230272982
7.44785848516441,4.0759668151709
8.14893420534922,3.82201868139557
7.52421328997027,4.18169281900074
7.87646625777811,3.81278860416767
7.74383406968184,3.97342233643453
7.67863904690685,4.08602406832536
6.75884142480373,4.12564405666628
8.04403293311506,4.38196410541989
7.77501864604771,4.64238799230359
8.45617194489903,4.15484325818804
7.5804641661637,3.88877071507236
7.68627416383836,4.00999772591258
7.7637357771431,3.90699874526054
7.11334037258833,4.50558599446054
7.92012720432831,4.27465931224066
7.66820258721898,4.04921999935788
8.00099415840799,4.28997166093471
6.39352439131791,3.89731367897691
6.98608754494771,4.05903810876538
7.91857994907913,4.30870443025926
7.46276351993556,4.00605310688022
8.30930074888752,4.14421885242021
7.59604561165375,3.81165652412295
6.91982512056754,3.90385730800833
7.83349478085194,4.00139488866528
7.95077868593882,4.15508871823275
7.52485362136367,4.03535780109605
6.42349904658302,3.99451933002291
7.38073918489949,4.016801994837
7.90628130913816,4.03718867287734
7.84293207930645,4.03122775069294
8.05187647445763,4.16147826750253
6.7599818617334,4.24252724316007
7.90264957749103,4.06742097214247
7.17262609178184,3.98244034391716
6.78528291480744,3.9961215921916
7.75184253304564,3.98312248241638
6.95064898857412,4.16568373645421
7.14985098761408,4.19151448814993
7.56595884241459,3.83956073639482
8.16301388636154,4.17853338570821
7.56999131489764,4.41092112757721
8.14939306666193,4.23299464514099
7.65385208910388,4.24769694841669
7.96324185343586,4.11460240626108
7.19424056064303,4.28112650962167
7.21091813534201,3.97375555216353
7.1308423328595,4.06710121889331
